Bankrupt,ROA_B_before_interest_and_depreciation_after_tax,Operating_Gross_Margin,Operating_Profit_Rate,Non_industry_income_and_expenditure_revenue,Operating_Expense_Rate,Research_and_development_expense_rate,Cash_flow_rate,Interest_bearing_debt_interest_rate,Persistent_EPS_in_the_Last_Four_Seasons,Cash_Flow_Per_Share,Operating_Profit_Growth_Rate,After_tax_Net_Profit_Growth_Rate,Continuous_Net_Profit_Growth_Rate,Total_Asset_Growth_Rate,Net_Value_Growth_Rate,Total_Asset_Return_Growth_Rate_Ratio,Cash_Reinvestment_,Current_Ratio,Quick_Ratio,Interest_Expense_Ratio,Total_debt_Total_net_worth,Debt_ratio_,Long_term_fund_suitability_ratio__A,Inventory_and_accounts_receivable_Net_value,Total_Asset_Turnover,Accounts_Receivable_Turnover,Average_Collection_Days,Inventory_Turnover_Rate__times,Working_Capital_to_Total_Assets,Quick_Assets_Total_Assets,Current_Assets_Total_Assets,Cash_Total_Assets,Quick_Assets_Current_Liability,Cash_Current_Liability,Inventory_Working_Capital,Inventory_Current_Liability,Current_Liabilities_Liability,Working_Capital_Equity,Current_Liabilities_Equity,Long_term_Liability_to_Current_Assets,Retained_Earnings_to_Total_Assets,Total_income_Total_expense,Total_expense_Assets,Current_Asset_Turnover_Rate,Quick_Asset_Turnover_Rate,Working_capitcal_Turnover_Rate,Cash_Turnover_Rate,Equity_to_Long_term_Liability,Cash_Flow_to_Total_Assets,Cash_Flow_to_Liability,CFO_to_Assets,Cash_Flow_to_Equity,Current_Liability_to_Current_Assets,Net_Income_to_Stockholder's_Equity,Degree_of_Financial_Leverage__DFL,Interest_Coverage_Ratio__Interest_expense_to_EBIT,Equity_to_Liability
0,0.569409497,0.614667262,0.999110402,0.303473528,0.000196235,0.000104078,0.467510464,0.000214021,0.231351045,0.324503077,0.847968115,0.689236838,0.217574623,531000000,0.00043755,0.263094544,0.374753176,0.010667049,0.007034425,0.630687251,0.003349474,0.079178886,0.005336106,0.399414273,0.11994003,0.000811581,0.007789358,7990000000,0.805065106,0.328170193,0.455357102,0.081397889,0.007460763,0.005360006,0.277329069,0.008629907,0.943684966,0.734999276,0.329076365,0,0.949013092,0.002364663,0.035548953,0.00013391,9880000000,0.593958655,681000000,0.110933234,0.644854478,0.459879048,0.610193696,0.314812016,0.027393884,0.841818816,0.026813181,0.565261266,0.048539605
0,0.505166229,0.59935283,0.998944245,0.303452016,0.000116908,6200000000,0.491774238,0.000776078,0.210929375,0.331824291,0.84788512,0.689002661,0.217544439,4270000000,0.000438498,0.26337273,0.398112962,0.0219082,0.020285419,0.630596156,0.001381556,0.038697584,0.017376944,0.396105158,0.08095952,0.000415935,0.015197872,0.000142923,0.845495708,0.467225931,0.475528472,0.015383716,0.020759787,0.001965272,0.277015164,0.003315391,0.943321544,0.736446202,0.327429519,0,0.933307343,0.002155392,0.022366491,0.000196207,0.000198746,0.594018919,1750000000,0.110933234,0.591038484,0.427676188,0.6812552,0.308975976,0.013376357,0.839517389,0.026785873,0.565133076,0.098271198
0,0.472723379,0.592556826,0.99894205,0.30349238,983000000,136000000,0.454410642,0.000357036,0.188427721,0.299816085,0.847819513,0.688659388,0.217512131,6080000000,0.00039373,0.262740207,0.343960732,0.012240835,0.006291431,0.629849591,0.014423805,0.181485624,0.006068027,0.419684281,0.661169415,0.00215069,0.002940863,0.000261197,0.871583077,0.550349781,0.872955316,0.029537838,0.007450843,0.001168652,0.277366506,0.012716478,0.702060002,0.744779039,0.335275027,0.00623293,0.920065101,0.001935953,0.020024015,394000000,2490000000,0.593933318,475000000,0.124067962,0.643050608,0.459291573,0.478086988,0.314595387,0.023919084,0.835932065,0.026628848,0.564244036,0.019399925
0,0.574602495,0.623099209,0.999130045,0.303383857,0.000311987,6660000000,0.472727578,0.00019502,0.227663799,0.333769541,0.848342091,0.689776664,0.217642606,6590000000,0.000470515,0.265253203,0.388426288,0.007770959,0.007188513,0.631277654,0.007474079,0.133113644,0.005213136,0.396712052,0.058470765,0.000730423,0.008666322,19100000,0.767336105,0.275839237,0.264261171,0.117659192,0.007908898,0.009718977,0.27697486,0,0.448754942,0.733178239,0.32924564,0.029226385,0.934733695,0.002293505,0.027300744,0.000181742,0.000196401,0.593945225,0.000221502,0.124348117,0.638561761,0.458440949,0.631915787,0.313826169,0.037328533,0.840895586,0.027012727,0.56603177,0.027773597
0,0.544086943,0.602264374,0.998998437,0.303416245,0.000109392,3960000000,0.478790166,0.000226023,0.218398412,0.332708495,0.847944952,0.689092685,0.217572121,4450000000,0.000423052,0.263580981,0.390223911,0.012575312,0.009411257,0.627381474,0.004975424,0.104150921,0.005178459,0.401103664,0.094452774,0.000375356,0.016822007,9760000000,0.813162944,0.346536459,0.437112102,0.009033423,0.009664948,0.000726998,0.277204898,0.007865469,0.588305204,0.735914631,0.328854217,0.008664224,0.930870703,0.00221015,0.020907798,0.00015415,0.000125571,0.593974455,893000000,0.116471264,0.632180141,0.456676259,0.670661999,0.313016866,0.023289995,0.839866505,0.026304291,0.56085365,0.036351162
0,0.5452112,0.615878003,0.999165865,0.303240772,0.000160157,0,0.466693507,0.000315032,0.226718351,0.339463818,0.847972009,0.689189749,0.217580642,5470000000,0.000452747,0.263707641,0.422888491,0.005236801,0.002157864,0.632975918,0.01727446,0.193971642,0.005312301,0.406723801,0.032983508,0.000499122,0.012688234,879000000,0.731171057,0.422096834,0.55080566,0.016895382,0.003921416,0.000465764,0.275932911,0.003752921,0.949728131,0.7296161,0.340815211,0.001799363,0.933444073,0.00228185,0.017380086,0.000647367,0.000501801,0.593857034,5210000000,0.113626261,0.648277528,0.459981918,0.659064267,0.316003473,0.054536402,0.840745498,0.027549516,0.567263635,0.017899024
0,0.558755822,0.602293201,0.999025128,0.303500356,8310000000,849000000,0.461575367,0,0.227663799,0.318313645,0.852943993,0.694920772,0.218220666,0.00016528,0.000635738,0.264985896,0.377342498,0.010955348,0.009312066,0.630618074,0.010318351,0.157057774,0.009721213,0.411110054,0.364317841,0.001138243,0.005555532,0.000314315,0.865141335,0.821600715,0.932301262,0.335084791,0.00935309,0.011147339,0.277148579,0.004490511,0.967338731,0.741982022,0.335120686,0,0.93773635,0.002330904,0.030809298,0.000134345,0.000122595,0.59396028,0.000138335,0.110933234,0.695459027,0.46781274,0.567381981,0.324980695,0.026684345,0.841834257,0.026792408,0.565164357,0.023001233
0,0.396166818,0.603503942,0.998601301,0.303530085,0.000526724,0,0.461949456,0,0.204405786,0.31781849,0.847938246,0.6886825,0.217599613,5750000000,0.000338032,0.262583242,0.379559256,0.007457075,0.006071839,0.630611225,0.016044283,0.188922816,0.005706154,0.40706677,0.125937031,0.000856218,0.007382897,9040000000,0.791215808,0.626190827,0.752385132,0.428950719,0.006037457,0.012166896,0.277488191,0.00402099,0.947130032,0.736537627,0.339743207,0,0.70213306,0.002049351,0.081977303,0.000226586,0.000192538,0.593947041,0.0003542,0.110933234,0.666728935,0.462505,0.574367539,0.320665142,0.038848288,0.829005695,0.026790872,0.565157036,0.018481979
0,0.63060121,0.613557417,0.999117104,0.304052155,0.000173223,1870000000,0.497749595,0.000327033,0.239765529,0.323371295,0.848012736,0.689582103,0.217614609,8750000000,0.000558729,0.264668081,0.380080846,0.049182998,0.048716947,0.630655744,0.001229265,0.034918523,0.007713878,0.395632235,0.101949025,0.000842016,0.007518669,0.002830174,0.830918184,0.339346674,0.329121147,0.048080509,0.048724313,0.019644628,0.276981713,0.001526369,0.312262281,0.735695853,0.326552532,0.004428205,0.951984923,0.0025404,0.026999337,0.00013967,0.00015042,0.594007456,5740000000,0.112511531,0.648880234,0.463244032,0.608193959,0.315198173,0.005836483,0.842629658,0.026800835,0.565204125,0.108061447
0,0.551421382,0.599669929,0.998993353,0.303539995,6600000000,3040000000,0.464309739,0.000541054,0.229932873,0.326412959,0.857520967,0.690058825,0.21769275,7210000000,0.000485537,0.264909745,0.393306881,0.009111984,0.0070076,0.63067184,0.010880092,0.160987998,0.007277256,0.414207494,0.331334333,0.000839987,0.007529769,0.000236739,0.824759914,0.650712622,0.797372934,0.069239698,0.007213789,0.002249374,0.27729615,0.005254635,0.967011152,0.738623541,0.335599491,0,0.934262107,0.002348936,0.027600265,9130000000,7770000000,0.593939168,2380000000,0.110933234,0.643874615,0.459424454,0.608756606,0.314759073,0.031968277,0.841988886,0.026806593,0.565230941,0.022349351
0,0.591787569,0.61433575,0.999060601,0.303585676,0.000240871,8350000000,0.4632227,0.000516052,0.247234566,0.329242414,0.847988655,0.689462504,0.217600665,0.000134918,0.000679358,0.264424086,0.390885213,0.006472367,0.004454221,0.631105396,0.019037197,0.200471627,0.005068921,0.408813769,0.155922039,0.001296501,0.004874966,6060000000,0.765299993,0.492924057,0.678431099,0.305608492,0.004572534,0.008384595,0.278880933,0.005259597,0.92368284,0.733795512,0.341864083,0.002282828,0.939511353,0.002351483,0.03455874,0.000225377,0.00016634,0.593927559,0.000278179,0.115410495,0.717957427,0.468885623,0.59746589,0.336067559,0.044540382,0.843542073,0.026915905,0.565690418,0.017193976
0,0.577707586,0.608772107,0.999016809,0.303909069,0.000200629,0.000116133,0.468976624,0.000254025,0.251961804,0.330374195,0.847949905,0.689457599,0.217599995,7400000000,0.000490428,0.264067417,0.38600462,0.012957838,0.012428773,0.630648895,0.00341422,0.080267255,0.006589995,0.398488525,0.103448276,0.000521441,0.012105014,0.000541692,0.814147855,0.437352191,0.432165652,0.087572534,0.012697968,0.007339042,0.277003237,0.001026217,0.72804487,0.735531315,0.32846363,0.001344823,0.968320331,0.002484459,0.022099865,0.000172482,0.000180817,0.593982753,9700000000,0.111689976,0.673151862,0.468639587,0.608988954,0.318444464,0.02260863,0.842139997,0.026799785,0.565199206,0.04784293
0,0.580330853,0.610941351,0.999136516,0.303550388,0.000110433,2110000000,0.473509306,0.000176018,0.246289118,0.333451227,0.848039616,0.689432986,0.217589685,7750000000,0.000474208,0.26407985,0.381748072,0.016248935,0.013828047,0.630625608,0.002213225,0.057502192,0.005671588,0.397028227,0.109445277,0.001184909,0.005338639,0.000207505,0.824925418,0.38936464,0.429373934,0.152786965,0.014249116,0.016084108,0.2770787,0.005515401,0.794308347,0.735742786,0.327820617,0.001042368,0.946044664,0.002633743,0.01334952,0.000164193,0.000153788,0.593991265,0.000162873,0.111460826,0.662781206,0.467689527,0.621052238,0.316872273,0.018053186,0.841862114,0.026794808,0.565175748,0.067067726
0,0.539804058,0.600549158,0.998945285,0.303672446,0.000138186,0.000113247,0.465651762,0.000282028,0.222085658,0.324467709,0.8478395,0.689200627,0.217571248,6220000000,0.000424948,0.263277929,0.384020715,0.006940384,0.006725624,0.630807797,0.00505932,0.105299755,0.007537544,0.40054366,0.143928036,0.00071622,0.008841374,0.000821041,0.766082108,0.397021108,0.40467571,0.052132254,0.006650731,0.002545797,0.277188414,0.001104127,0.969923338,0.732914784,0.330625009,165000000,0.945031838,0.002297356,0.026885728,0.000103443,0.000107099,0.593925783,3900000000,0.11093422,0.643513229,0.459414189,0.607435303,0.314650902,0.041642654,0.840804586,0.026836468,0.565365567,0.0359311
0,0.553402216,0.612562879,0.998970359,0.303600661,0.000302736,7110000000,0.462977781,0.000250025,0.220667486,0.319303954,0.847925812,0.68922371,0.217574238,6320000000,0.000458886,0.263522702,0.379121493,0.01403927,0.013135584,0.630978343,0.003780811,0.08640445,0.007307233,0.400506147,0.128935532,0.000403762,0.015637635,0.000410616,0.850083698,0.641425152,0.636827412,0.109153199,0.013679666,0.006748798,0.277005611,0.001283344,0.924555534,0.737737895,0.329372233,0.00111277,0.93498756,0.002266852,0.047398489,0.000193232,0.000200866,0.593995382,9160000000,0.111877784,0.636087722,0.457297623,0.577187975,0.313662858,0.020881062,0.840712177,0.026906562,0.565654495,0.044316288
0,0.436158253,0.628014241,0.99836466,0.303049104,0.001154977,0.001086457,0.461181148,0.000248025,0.181336863,0.317181863,0.847262702,0.686533471,0.217299288,692000000,0.000391958,0.262559153,0.375591446,0.005236177,0.002854694,0.630512596,0.005172398,0.10681138,0.005661299,0.396063626,0.029985007,0.000669555,0.009439964,1990000000,0.739100253,0.245360635,0.320935479,0.153844501,0.003924363,0.007212349,0.275937086,0.003742897,0.996978665,0.73117632,0.330847856,0,0.911191559,0.002043948,0.045172677,0.00045744,0.000355487,0.593873444,0.000575059,0.110933234,0.644146647,0.45956174,0.562435346,0.314744141,0.054545685,0.836468499,0.026757686,0.56499358,0.035380352
0,0.523261417,0.597205206,0.998974981,0.30347957,4940000000,1320000000,0.464846548,0.000433043,0.213387539,0.324538445,0.848053968,0.688982579,0.217553146,68600000,0.000443365,0.263745716,0.383014791,0.006204661,0.005340074,0.582871125,0.008075945,0.138827584,0.005506294,0.40189544,0.242878561,0.001440557,0.00438653,0.000444627,0.754963411,0.354364633,0.392213746,0.040356358,0.005483766,0.001825903,0.278579699,0.002217793,0.798955306,0.732261801,0.331994347,0.004741041,0.933958607,0.002208591,0.020145936,5530000000,5430000000,0.593916487,1850000000,0.114250794,0.61756089,0.454626334,0.602106411,0.310113011,0.046383097,0.83982038,0.025811127,0.500798603,0.026488773
0,0.610203972,0.615870797,0.999262809,0.303527668,6310000000,0,0.464145341,0.000208021,0.281932495,0.325210441,0.848019994,0.689414982,0.217594098,7180000000,0.000456515,0.264002145,0.363212995,0.018820534,0.001058033,0.630739647,0.007934597,0.137527587,0.014038551,0.417296895,0.103448276,0.005157599,0.001226213,1010000000,0.9319255,0.069153213,0.976421828,0.02508381,0.001260554,0.001353794,0.277663113,0.045670481,0.673403579,0.745905884,0.331011518,0.004824093,0.950053104,0.003579917,0.007001404,0.000400052,2270000000,0.594106697,2750000000,0.119180644,0.641058652,0.458928568,0.589655984,0.31424055,0.015585208,0.844830823,0.026791157,0.565158396,0.02677289
0,0.512875422,0.613824068,0.999073196,0.303143367,0.000220403,0.000203742,0.469125924,0.000449045,0.207242129,0.321107731,0.848495187,0.689488184,0.217604408,4930000000,0.000395627,0.26404022,0.383201073,0.015722884,0.00927214,0.629446172,0.006202865,0.119539257,0.005860853,0.400606627,0.110944528,0.001140272,0.005546139,8580000000,0.821154416,0.255912651,0.415671609,0.044109088,0.009396682,0.00464157,0.277305795,0.016680775,0.388646341,0.736814283,0.328398626,0.017371006,0.92369844,0.002182951,0.058362259,0.000127538,7940000000,0.59397436,386000000,0.122412351,0.617725724,0.453938702,0.600634643,0.310619956,0.018655814,0.838791225,0.026504331,0.563281259,0.03129128
0,0.553669897,0.602617507,0.99904558,0.303487546,702000000,0,0.473984047,0.000291029,0.220667486,0.323371295,0.848042216,0.689544622,0.217621505,5870000000,0.000449354,0.264030119,0.381347565,0.0061953,0.002056178,0.631683128,0.006465498,0.122532273,0.00500624,0.395977884,0.092953523,0.003361975,0.001880308,0.00014598,0.751779689,0.047379159,0.114277451,0.001099287,0.002644058,0.000163445,0.284112118,0.009522513,0.263549251,0.732004694,0.327771711,0.075054925,0.934504609,0.002367585,0.011130115,3780000,1430000000,0.593915943,125000000,0.125409159,0.642693361,0.4592257,0.606111138,0.31452868,0.046449687,0.840749881,0.027117821,0.566348206,0.030456066
0,0.518336099,0.656762133,0.9991312,0.303274609,0.000849813,0.00075928,0.48237169,0,0.2149948,0.320895522,0.848469706,0.690102942,0.217646316,626000000,0.000438573,0.264082958,0.379484743,0.09257631,0.089705136,0.630612252,0.000510674,0.015569731,0.005713329,0.395203524,0.04197901,0.000643178,0.009825931,0.000167189,0.856924611,0.424359374,0.409680733,0.071626982,0.092004286,0.044308261,0.276978899,0.001802096,0.410858961,0.736575752,0.326402187,0,0.934838021,0.002242818,0.054072289,0.000394697,0.00041611,0.59417719,0.000182743,0.110933234,0.657075552,0.477845971,0.581169904,0.315965476,0.002967802,0.840240485,0.026791157,0.565158396,0.216948783
0,0.563520531,0.623084795,0.999308912,0.303533227,0.000132635,0,0.463715894,0.000743074,0.238820081,0.329065573,0.848046851,0.689588595,0.217615621,6810000000,0.000491676,0.264228268,0.393809843,0.007842721,0.000540246,0.631914974,0.012358311,0.170360069,0.007054342,0.414157924,0.037481259,0.001178822,0.005366818,459000000,0.799136259,0.129390044,0.752406559,0.031082512,0.0012406,0.00092543,0.278746353,0.017396014,0.999149977,0.736631616,0.337215439,0,0.940893654,0.002635951,0.009867019,0.000864943,0.000149218,0.594056023,9340000000,0.110933234,0.655122012,0.46110549,0.603009347,0.317235552,0.036994391,0.842592523,0.027126986,0.566373539,0.020915952
0,0.556560844,0.621297511,0.999303597,0.303456125,0.000109508,0,0.458446776,0.000285029,0.2637799,0.27986843,0.848130399,0.689614909,0.217618203,9110000000,0.00053068,0.264298203,0.313289371,0.007165656,0.00012352,0.631383817,0.032910203,0.232518064,0.00630974,0.447514345,0.043478261,0,0,42000000,0.793013108,0.064190905,0.937058953,0.018465368,0.000377687,0.000405481,0.279798032,0.017875286,0.999203951,0.739962057,0.355400949,0,0.939318924,0.002795823,0.006484533,0.001005244,67800000,0.594029888,5180000000,0.110933234,0.64098696,0.459059285,0.498953971,0.313736805,0.040376373,0.844602925,0.026853947,0.565441001,0.014270971
0,0.502542963,0.614869053,0.998928646,0.303255273,0.000385995,0.000129037,0.461707892,0.000192019,0.205918502,0.317747754,0.847902861,0.689003094,0.217547412,5170000000,0.000397324,0.262821021,0.371185872,0.018658912,0.010139279,0.630589307,0.003590221,0.083260271,0.00548224,0.401048735,0.089955022,0.000517383,0.0122331,409000000,0.856666922,0.37925027,0.570948165,0.102576112,0.011984973,0.009340229,0.277243098,0.017576267,0.645395567,0.73803201,0.328309834,0,0.92570029,0.002182317,0.062616645,0.000232419,0.000156361,0.594028622,0.000113975,0.110933234,0.570245526,0.43751997,0.566278981,0.305109358,0.015720596,0.838911631,0.026786913,0.565138079,0.046061464
0,0.719899352,0.610775595,0.99910994,0.306172338,0.000134485,5180000000,0.462279929,790000000,0.662191548,0.348659546,0.850254391,0.738359782,0.222448573,0.001271463,0.003482159,0.293434661,0.387178198,0.005722291,0.00559772,0.630636224,0.027216188,0.222329716,0.005482768,0.403824641,0.067466267,0.000592454,0.010670447,0.000141203,0.743923691,0.661819079,0.664610018,0.163245968,0.005586659,0.004065187,0.2763326,0.000707764,0.919489191,0.730842562,0.348463185,0,0.953447627,0.004007772,0.007112904,0.000761271,0.000766096,0.593895549,0.000489543,0.110933234,0.712923484,0.467376474,0.582234446,0.340424181,0.050119444,0.853639738,0.026797018,0.56518619,0.015111912
0,0.440494673,0.602740022,0.998728287,0.303163911,0.000334999,0.000179972,0.458664855,0.000252025,0.191169519,0.312018109,0.847945046,0.68906083,0.21755442,7480000000,0.000376911,0.263270159,0.358388287,0.00795879,0.00671689,0.630461569,0.013588488,0.177222844,0.005647478,0.397669954,0.071964018,0.001073316,0.005895388,0.000462206,0.803252662,0.799251519,0.780528808,0.125772121,0.007941404,0.003662226,0.277013392,0.000401338,0.982738702,0.737322099,0.338107425,0.000161623,0.891745524,0.002037998,0.042998711,0.000472941,0.00049163,0.593996581,0.000202204,0.111227291,0.642285118,0.459181366,0.518748715,0.314417235,0.036472084,0.834485131,0.026748058,0.564944154,0.019958389
0,0.6133626,0.60510385,0.999068574,0.303579392,8480000000,2020000000,0.467332646,0.000352035,0.263401721,0.33398175,0.84824972,0.689810855,0.217641106,8260000000,0.000500136,0.264878663,0.389711635,0.011127578,0.010801797,0.630651292,0.006179155,0.119267164,0.006887602,0.401083568,0.296851574,0.001385775,0.004561582,0.00138719,0.842209864,0.734594308,0.73063716,0.195314543,0.010849134,0.008400629,0.277015056,0.001074747,0.976834479,0.738264709,0.331625955,0,0.954683334,0.002559172,0.026976904,9930000000,0.000105733,0.593950204,7860000000,0.110933234,0.542378504,0.437939935,0.632426369,0.298846519,0.026277046,0.844079634,0.026800661,0.565203311,0.031370442
0,0.57792173,0.618306692,0.999118259,0.303499873,0.000246884,0,0.462461102,0.000334033,0.23740191,0.319551531,0.848081778,0.689448885,0.21760624,9860000000,0.000482468,0.264154447,0.374678663,0.012554719,0.008149851,0.63082903,0.008707904,0.144420594,0.005385799,0.407579884,0.16041979,0.000626947,0.010090642,7010000000,0.844371169,0.484019017,0.659137813,0.074887464,0.008920742,0.004011945,0.277260418,0.009734229,0.646287811,0.739479676,0.331267308,0.008281654,0.942017596,0.002351162,0.043963617,0.000189569,0.000141725,0.593986894,5970000000,0.120955407,0.669328284,0.463929465,0.574416069,0.319369466,0.023326875,0.842860966,0.026819328,0.565289234,0.025326545
0,0.703356711,0.615222185,0.999263155,0.303631115,5530000000,1920000000,0.479493051,0,0.30840503,0.36142746,0.848173561,0.689768036,0.217637453,0.000110238,0.000539239,0.265989852,0.410165419,0.014832403,0.014922263,0.630612252,0.004932564,0.103576503,0.007590325,0.401051415,0.233883058,0.00087245,0.007254811,0.001217708,0.88171569,0.833544882,0.808365772,0.345631697,0.014787606,0.017807053,0.276985114,0.000469803,0.933334738,0.74026591,0.330354901,0,0.96241147,0.003253099,0.015647964,0.000163107,0.000174648,0.593986478,0.000196004,0.110933234,0.765892074,0.489157503,0.737003788,0.332236641,0.019771428,0.846734643,0.026791157,0.565158396,0.036571882
0,0.485893249,0.610386428,0.998909812,0.303352195,0.000328408,0.000224966,0.466044304,0.000174017,0.203933062,0.321602886,0.847779257,0.68920585,0.217361889,5040000000,0.00041866,0.263797779,0.387830185,0.008100443,0.004687537,0.630491021,0.004443776,0.096653264,0.006039551,0.40034672,0.094452774,0.000837958,0.007548555,5120000000,0.781731351,0.263203845,0.436382675,0.072797198,0.004747598,0.003829514,0.277783155,0.009010204,0.977547989,0.733833426,0.330126988,0,0.917930141,0.002163193,0.06567308,0.000163062,9930000000,0.593946025,759000000,0.110933234,0.636748971,0.457669517,0.608017428,0.31370868,0.035850796,0.838271016,0.026754673,0.564978211,0.039382536
0,0.560629584,0.607100131,0.998976598,0.303608879,0.000207799,0.000122415,0.46862602,0.000263026,0.227474709,0.328393577,0.848076673,0.689935994,0.217654628,6630000000,0.000480022,0.26431219,0.389916546,0.011100121,0.007106166,0.630847865,0.006418078,0.121988088,0.005621255,0.403610285,0.166416792,0.00079535,0.007957578,9250000000,0.818421529,0.390180829,0.540973737,0.070541359,0.007759776,0.004074264,0.277312378,0.008976726,0.707344588,0.736690171,0.330293687,0.005023585,0.937562929,0.002304597,0.042063684,0.000124804,9210000000,0.593958035,4670000000,0.115296675,0.660827262,0.462990431,0.626071487,0.317407543,0.026341133,0.84149041,0.026872426,0.565518232,0.030601844
0,0.54397987,0.600959945,0.998997281,0.303475945,8950000000,312000000,0.466602921,0.000606061,0.21716933,0.3265898,0.84870322,0.69003,0.217724278,6590000000,0.000431636,0.264080627,0.3870478,0.009010268,0.007338859,0.633281393,0.014850582,0.183541434,0.005972978,0.407303901,0.194902549,0.000866363,0.007290675,0.000218396,0.792058913,0.381096227,0.453224303,0.059681614,0.007365192,0.003351995,0.277265526,0.004601627,0.484147448,0.736410639,0.332697254,0.021847872,0.931418021,0.002237631,0.026136025,8460000000,7480000000,0.593937121,3360000000,0.135447931,0.645953085,0.459696672,0.610134777,0.315304621,0.032320445,0.840182957,0.028250906,0.568081276,0.019138774
0,0.572246908,0.614126753,0.999113291,0.303470385,0.000183053,0.000125132,0.460728215,0.000458046,0.225489269,0.316934286,0.848307011,0.68996606,0.217656759,8830000000,0.000492275,0.265117996,0.375563504,0.015125694,0.009371331,0.631618745,0.006968876,0.127974121,0.005260438,0.399798774,0.058470765,0.000728394,0.008684254,3820000000,0.820528905,0.295632125,0.422539448,0.119208492,0.010259588,0.011883473,0.277247681,0.01291193,0.383986277,0.737011562,0.328639931,0.019191264,0.931017112,0.002404622,0.014445057,0.000335087,0.000238029,0.594057818,0.000252123,0.1244595,0.673277886,0.465291043,0.561307203,0.319553453,0.019390061,0.841246569,0.027232261,0.566642282,0.029021938
0,0.497510573,0.595662953,0.998905999,0.303385307,97700000,0,0.461568657,0.00059706,0.201096719,0.317853859,0.847797103,0.688311556,0.21746054,6420000000,0.000421055,0.263392156,0.376541485,0.005027129,0.003975735,0.629720826,0.009139241,0.14801826,0.005105711,0.399502695,0.104947526,0.000953608,0.006633165,0.000188398,0.737458293,0.217794113,0.271211437,0.013444309,0.003967424,0.0007149,0.276314352,0.003092787,0.635479017,0.730838746,0.331429083,0,0.924905685,0.002109033,0.025863837,9580000000,8030000000,0.593901496,1390000000,0.110933234,0.639633897,0.458707101,0.566255297,0.313952273,0.056694701,0.838345053,0.026613844,0.564142469,0.0246243
0,0.512018845,0.59933121,0.998936966,0.30329322,0.000123847,0,0.461174438,0.000176018,0.211496644,0.317358704,0.842696998,0.68959653,0.2176115,5790000000,0.00043231,0.264458276,0.37591744,0.007055204,0.003574606,0.630266709,0.002839712,0.069957977,0.005051346,0.396973298,0.046476762,0.001787508,0.003536891,4070000000,0.76240985,0.152366288,0.280020757,0.009989964,0.003757611,0.000710799,0.278513585,0.008867537,0.982348596,0.732559929,0.32875006,0,0.923012151,0.002076185,0.013466297,0.00023365,0.00012912,0.593940485,2250000000,0.110933234,0.613857378,0.449013743,0.56310043,0.31100481,0.040986773,0.839301871,0.026691,0.564630825,0.055106281
0,0.641201349,0.630089797,0.999244552,0.303736496,0.000309559,0.0003484,0.480588477,0,0.261983549,0.334193959,0.848032958,0.689456243,0.217600987,6190000000,0.00043478,0.264210395,0.383405983,0.015079516,0.012968395,0.630612252,0.001849369,0.049611513,0.00651341,0.39662363,0.095952024,0.000965782,0.00655119,0.000156298,0.821620564,0.395758983,0.430125027,0.238045709,0.013422891,0.023248237,0.277073158,0.004628738,0.984867689,0.735456583,0.327893119,0,0.956609895,0.002570281,0.034628402,0.00017332,0.000164578,0.59399146,0.000266216,0.110933234,0.651215563,0.46329909,0.661018783,0.315498237,0.019449313,0.843896343,0.026791157,0.565158396,0.077486995
0,0.550511269,0.614198821,0.99903391,0.303545796,0.000265386,9830000000,0.47050653,0.000472047,0.231918313,0.328358209,0.848003948,0.689347464,0.217587229,4510000000,0.000377535,0.263860721,0.386451697,0.015670466,0.012345178,0.630662594,0.003644936,0.084197479,0.006142749,0.40377909,0.130434783,0.000448399,0.014098891,0.000127064,0.87231723,0.650111207,0.723101175,0.129593104,0.013614275,0.007869367,0.277087779,0.005661294,0.965773418,0.738963892,0.329396579,0,0.947337597,0.00231173,0.04481371,0.000188217,0.000173942,0.593999643,9360000000,0.110933234,0.536948334,0.427880787,0.63825076,0.300718173,0.018717831,0.841433348,0.026805796,0.565227245,0.045541512
0,0.621018256,0.611589962,0.999163785,0.303554497,9350000000,4380000000,0.468844099,0.000127013,0.25564905,0.3328146,0.848056027,0.689511757,0.217606034,7780000000,0.000495893,0.264406213,0.390074885,0.010650825,0.009011375,0.630650608,0.005650243,0.112918342,0.005488079,0.402980616,0.1994003,0.000791292,0.007991734,0.000269604,0.828718726,0.608757714,0.656942298,0.075447688,0.009572078,0.003454723,0.277104147,0.003139089,0.967021463,0.737144579,0.331118231,9450000000,0.949492096,0.002665955,0.021514902,0.000134705,0.000129739,0.593958803,4420000000,0.111027792,0.656602522,0.462332558,0.64448328,0.316630513,0.027435035,0.844160463,0.026800001,0.565200217,0.033305621
0,0.580437925,0.613939376,0.999172682,0.303594377,0.000119106,2770000000,0.470155926,0.000249025,0.236929186,0.327191059,0.848117529,0.690086294,0.217673464,7310000000,0.000508271,0.264632336,0.38589285,0.010907298,0.009112437,0.630649923,0.003037598,0.073616108,0.006332014,0.398858288,0.104947526,0.000647236,0.00977555,0.000131649,0.799480906,0.342204681,0.396642923,0.04025948,0.009134778,0.00310326,0.277167439,0.004930648,0.862205808,0.734614818,0.328589972,0.000213628,0.948613917,0.002657894,0.013636621,0.000155293,0.000138303,0.59396642,4410000000,0.111040435,0.621610766,0.452103669,0.620374972,0.311911961,0.026799348,0.842154286,0.026800135,0.565200848,0.052311063
